OFC_DESC,OC_DIST_NUM,OC_NM_LST,OC_NM_FRST,filing_period,RPT_ZIP_CD,TOT_CON_AMT
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),90405,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),90405,200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),90405,50.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),90405,600.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),90405,300.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),90405,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),90602,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),90606,750.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),90606,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),90640,150.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),90712,1000.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),90713,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),90731,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),90731,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),90731,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),90744,50.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),90746,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),90746,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),90807,500.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),90815,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),90815,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91020,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91020,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91026,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91030,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91030,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91030,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91040,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91040,250.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91042,500.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91042,44.1
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91103,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91103,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91105,850.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91105,300.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91106,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91106,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91202,150.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91202,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91202,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91203,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91204,500.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91205,200.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91205,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91206,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91207,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91214,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91214,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91302,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91302,1200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91304,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91304,125.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91304,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91304,200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91311,500.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91316,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91316,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91321,225.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91321,350.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91321,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91321,150.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91321,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91321,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91324,900.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91324,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91324,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91324,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91325,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91326,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91326,900.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91331,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91331,500.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91331,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91331,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91331,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91331,450.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91331,50.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91335,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91340,300.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91340,400.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91340,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91340,200.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91340,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91342,1660.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91342,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91342,377.71
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91342,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91342,600.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91342,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91343,425.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91343,760.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91343,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91343,275.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91344,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91344,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91344,1200.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91344,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91344,50.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91344,300.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91344,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91345,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91345,200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91345,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91345,850.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91345,300.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91350,500.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91350,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91351,150.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91351,250.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91351,150.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91352,250.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91352,1270.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91352,800.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91352,1000.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91352,400.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91352,900.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91352,275.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91352,600.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91355,200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91355,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91355,350.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91364,550.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91364,200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91364,300.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91380,500.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91387,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91402,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91402,450.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91403,300.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91403,1350.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91403,2400.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91406,1000.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91406,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91406,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91406,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91411,140.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91416,300.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91416,150.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91423,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91423,350.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91423,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91423,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91423,500.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91436,500.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91441,300.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91501,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91504,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91504,500.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91505,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91505,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91505,200.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91505,2100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91505,1250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91601,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91602,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91602,250.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91602,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91604,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91604,500.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91604,300.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91605,800.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91605,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91605,800.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91605,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91605,300.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91605,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91605,350.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91605,200.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),91606,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91606,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),91606,1725.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91606,599.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91606,500.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),91607,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91607,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),91710,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),91722,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91722,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91722,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91733,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91740,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),91740,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),91750,500.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),91790,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),91801,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),92101,250.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),93063,500.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),93065,200.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),93065,250.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),93065,250.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Semi-Annual (2017-01-01 to 2017-06-30),93065,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),93436,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),93455,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),93510,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),93705,100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),93705,150.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),94010,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),94107,100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),94107,25.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),94609,100.0
LAUSD Board Member,6.0,Padilla,Imelda,4th Quarterly (2016-10-01 to 2016-12-31),94703,50.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Quarterly (2016-07-01 to 2016-09-30),94710,100.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),94965,125.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),95814,1100.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),95814,500.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Election (2017-02-19 to 2017-03-01),95814,2850.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),95814,900.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Election (2017-01-01 to 2017-01-21),95815,1000.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Election (2017-01-22 to 2017-02-18),95815,0.0
LAUSD Board Member,6.0,Padilla,Imelda,3rd Pre-Runoff (2017-04-30 to 2017-05-10),95815,1000.0
LAUSD Board Member,6.0,Padilla,Imelda,1st Pre-Runoff (2017-03-02 to 2017-04-01),95834,550.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),95834,550.0
LAUSD Board Member,6.0,Padilla,Imelda,2nd Pre-Runoff (2017-04-02 to 2017-04-29),97201,100.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),60604,750.0
LAUSD Board Member,6.0,Parseghian,Araz,1st Semi-Annual (2017-01-01 to 2017-06-30),70808,100.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),90004,100.0
LAUSD Board Member,6.0,Parseghian,Araz,1st Semi-Annual (2017-01-01 to 2017-06-30),90017,500.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),90027,1100.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),90039,150.0
LAUSD Board Member,6.0,Parseghian,Araz,2nd Pre-Election (2017-01-22 to 2017-02-18),90039,150.0
LAUSD Board Member,6.0,Parseghian,Araz,2nd Pre-Election (2017-01-22 to 2017-02-18),90041,1100.0
LAUSD Board Member,6.0,Parseghian,Araz,2nd Semi-Annual (2017-07-01 to 2017-12-31),90301,5000.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),90403,500.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),90640,200.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91001,100.0
LAUSD Board Member,6.0,Parseghian,Araz,2nd Pre-Election (2017-01-22 to 2017-02-18),91010,1100.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91020,100.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91025,500.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91040,500.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),91040,100.0
LAUSD Board Member,6.0,Parseghian,Araz,2nd Pre-Election (2017-01-22 to 2017-02-18),91040,100.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Pre-Election (2017-02-19 to 2017-03-01),91040,100.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91042,2432.77
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),91042,1900.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Pre-Election (2017-02-19 to 2017-03-01),91042,100.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91104,100.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91201,2077.27
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),91201,800.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91202,2000.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),91202,1000.0
LAUSD Board Member,6.0,Parseghian,Araz,3rd Quarterly (2016-07-01 to 2016-09-30),91203,900.0
LAUSD Board Member,6.0,Parseghian,Araz,4th Quarterly (2016-10-01 to 2016-12-31),91203,250.0
